Freq.	V(n002)
8.48089025610873e+002	(2.90426592451793e+001dB,-7.67557921133480e-003°)
8.77996820509748e+002	(2.90426592951089e+001dB,-1.15119454888787e-002°)
9.08959311517996e+002	(2.90426593313799e+001dB,-1.53621422722684e-002°)
9.41013692413589e+002	(2.90426593540925e+001dB,-1.92307947607019e-002°)
9.74198468610248e+002	(2.90426593633910e+001dB,-2.31225503231316e-002°)
1.00855350341218e+003	(2.90426593592398e+001dB,-2.70420840980957e-002°)
1.04412006589996e+003	(2.90426593416133e+001dB,-3.09941045944801e-002°)
1.08094088050518e+003	(2.90426593104413e+001dB,-3.49833593521685e-002°)
1.11906017833322e+003	(2.90426592654277e+001dB,-3.90146406564173e-002°)
1.15852375029606e+003	(2.90426592064458e+001dB,-4.30927912635284e-002°)
1.19937900211868e+003	(2.90426591331185e+001dB,-4.72227102542218e-002°)
1.24167501128534e+003	(2.90426590450483e+001dB,-5.14093588904217e-002°)
1.28546258599406e+003	(2.90426589417745e+001dB,-5.56577665860925e-002°)
1.33079432619008e+003	(2.90426588227184e+001dB,-5.99730369514645e-002°)
1.37772468675171e+003	(2.90426586872732e+001dB,-6.43603538910855e-002°)
1.42631004290440e+003	(2.90426585347041e+001dB,-6.88249878763945e-002°)
1.47660875794161e+003	(2.90426583642564e+001dB,-7.33723022345475e-002°)
1.52868125333394e+003	(2.90426581750017e+001dB,-7.80077596134307e-002°)
1.58259008131050e+003	(2.90426579659628e+001dB,-8.27369285244452e-002°)
1.63840000000003e+003	(2.90426577360394e+001dB,-8.75654900383877e-002°)
1.69617805122175e+003	(2.90426574840938e+001dB,-9.24992445984234e-002°)
1.75599364101950e+003	(2.90426572087762e+001dB,-9.75441189884063e-002°)
1.81791862303600e+003	(2.90426569086661e+001dB,-1.02706173441928e-001°)
1.88202738482718e+003	(2.90426565821952e+001dB,-1.07991608937074e-001°)
1.94839693722050e+003	(2.90426562277929e+001dB,-1.13406774602535e-001°)
2.01710700682435e+003	(2.90426558435439e+001dB,-1.18958175391856e-001°)
2.08824013179992e+003	(2.90426554274618e+001dB,-1.24652479853505e-001°)
2.16188176101036e+003	(2.90426549775647e+001dB,-1.30496528116021e-001°)
2.23812035666645e+003	(2.90426544914561e+001dB,-1.36497340176613e-001°)
2.31704750059213e+003	(2.90426539666505e+001dB,-1.42662124265804e-001°)
2.39875800423736e+003	(2.90426534006002e+001dB,-1.48998285502888e-001°)
2.48335002257069e+003	(2.90426527904585e+001dB,-1.55513434779068e-001°)
2.57092517198813e+003	(2.90426521331007e+001dB,-1.62215397978534e-001°)
2.66158865238017e+003	(2.90426514252855e+001dB,-1.69112225234684e-001°)
2.75544937350343e+003	(2.90426506634016e+001dB,-1.76212200740989e-001°)
2.85262008580880e+003	(2.90426498438129e+001dB,-1.83523852536597e-001°)
2.95321751588323e+003	(2.90426489623231e+001dB,-1.91055962892626e-001°)
3.05736250666788e+003	(2.90426480146536e+001dB,-1.98817578772708e-001°)
3.16518016262100e+003	(2.90426469961038e+001dB,-2.06818022721340e-001°)
3.27680000000007e+003	(2.90426459017092e+001dB,-2.15066903999172e-001°)
3.39235610244350e+003	(2.90426447260472e+001dB,-2.23574130225160e-001°)
3.51198728203900e+003	(2.90426434633836e+001dB,-2.32349919138797e-001°)
3.63583724607200e+003	(2.90426421076648e+001dB,-2.41404810961985e-001°)
3.76405476965437e+003	(2.90426406521722e+001dB,-2.50749681020879e-001°)
3.89679387444101e+003	(2.90426390898526e+001dB,-2.60395752726367e-001°)
4.03421401364871e+003	(2.90426374131544e+001dB,-2.70354611194585e-001°)
4.17648026359985e+003	(2.90426356140116e+001dB,-2.80638216924304e-001°)
4.32376352202072e+003	(2.90426336836717e+001dB,-2.91258920360428e-001°)
4.47624071333291e+003	(2.90426316127704e+001dB,-3.02229476606398e-001°)
4.63409500118427e+003	(2.90426293915040e+001dB,-3.13563060657980e-001°)
4.79751600847474e+003	(2.90426270090941e+001dB,-3.25273283299806e-001°)
4.96670004514139e+003	(2.90426244541153e+001dB,-3.37374207427445e-001°)
5.14185034397627e+003	(2.90426217142188e+001dB,-3.49880364843731e-001°)
5.32317730476035e+003	(2.90426187764779e+001dB,-3.62806773612620e-001°)
5.51089874700687e+003	(2.90426156266946e+001dB,-3.76168956246208e-001°)
5.70524017161761e+003	(2.90426122498590e+001dB,-3.89982958104480e-001°)
5.90643503176648e+003	(2.90426086298069e+001dB,-4.04265366786095e-001°)
6.11472501333576e+003	(2.90426047493406e+001dB,-4.19033331737601e-001°)
6.33036032524202e+003	(2.90426005899005e+001dB,-4.34304585130167e-001°)
6.55360000000016e+003	(2.90425961317892e+001dB,-4.50097462690349e-001°)
6.78471220488701e+003	(2.90425913536487e+001dB,-4.66430926119832e-001°)
7.02397456407802e+003	(2.90425862329712e+001dB,-4.83324585152389e-001°)
7.27167449214400e+003	(2.90425807453181e+001dB,-5.00798721688833e-001°)
7.52810953930875e+003	(2.90425748648333e+001dB,-5.18874313398888e-001°)
7.79358774888202e+003	(2.90425685635365e+001dB,-5.37573059404946e-001°)
8.06842802729744e+003	(2.90425618116954e+001dB,-5.56917405690162e-001°)
8.35296052719972e+003	(2.90425545775111e+001dB,-5.76930572181312e-001°)
8.64752704404145e+003	(2.90425468267045e+001dB,-5.97636580515497e-001°)
8.95248142666582e+003	(2.90425385228933e+001dB,-6.19060282463217e-001°)
9.26819000236854e+003	(2.90425296270896e+001dB,-6.41227389793770e-001°)
9.59503201694948e+003	(2.90425200974925e+001dB,-6.64164504899472e-001°)
9.93340009028279e+003	(2.90425098894456e+001dB,-6.87899152407298e-001°)
1.02837006879525e+004	(2.90424989551156e+001dB,-7.12459812235860e-001°)
1.06463546095207e+004	(2.90424872436242e+001dB,-7.37875953094220e-001°)
1.10217974940138e+004	(2.90424747002977e+001dB,-7.64178068027213e-001°)
1.14104803432352e+004	(2.90424612668906e+001dB,-7.91397710410188e-001°)
1.18128700635330e+004	(2.90424468809680e+001dB,-8.19567531564047e-001°)
1.22294500266715e+004	(2.90424314760734e+001dB,-8.48721319616705e-001°)
1.26607206504840e+004	(2.90424149810728e+001dB,-8.78894039600376e-001°)
1.31072000000003e+004	(2.90423973200870e+001dB,-9.10121874919167e-001°)
1.35694244097740e+004	(2.90423784119220e+001dB,-9.42442270780902e-001°)
1.40479491281561e+004	(2.90423581700969e+001dB,-9.75893977852382e-001°)
1.45433489842880e+004	(2.90423365022819e+001dB,-1.01051709891226e+000°)
1.50562190786175e+004	(2.90423133099307e+001dB,-1.04635313615132e+000°)
1.55871754977641e+004	(2.90422884879601e+001dB,-1.08344504028254e+000°)
1.61368560545949e+004	(2.90422619244374e+001dB,-1.12183726147564e+000°)
1.67059210543995e+004	(2.90422334998465e+001dB,-1.16157580236375e+000°)
1.72950540880829e+004	(2.90422030868990e+001dB,-1.20270827219688e+000°)
1.79049628533317e+004	(2.90421705500886e+001dB,-1.24528394313866e+000°)
1.85363800047371e+004	(2.90421357449778e+001dB,-1.28935380912168e+000°)
1.91900640338990e+004	(2.90420985177883e+001dB,-1.33497064571707e+000°)
1.98668001805656e+004	(2.90420587050286e+001dB,-1.38218907280146e+000°)
2.05674013759051e+004	(2.90420161325137e+001dB,-1.43106561980476e+000°)
2.12927092190415e+004	(2.90419706152169e+001dB,-1.48165879171889e+000°)
2.20435949880275e+004	(2.90419219561768e+001dB,-1.53402913958014e+000°)
2.28209606864705e+004	(2.90418699463081e+001dB,-1.58823933127931e+000°)
2.36257401270660e+004	(2.90418143631226e+001dB,-1.64435422740603e+000°)
2.44589000533431e+004	(2.90417549705560e+001dB,-1.70244095658803e+000°)
2.53214413009681e+004	(2.90416915178707e+001dB,-1.76256899720208e+000°)
2.62144000000007e+004	(2.90416237387899e+001dB,-1.82481025912192e+000°)
2.71388488195481e+004	(2.90415513506939e+001dB,-1.88923917010471e+000°)
2.80958982563122e+004	(2.90414740538479e+001dB,-1.95593276441295e+000°)
2.90866979685761e+004	(2.90413915300174e+001dB,-2.02497077616165e+000°)
3.01124381572351e+004	(2.90413034418680e+001dB,-2.09643573390905e+000°)
3.11743509955282e+004	(2.90412094313210e+001dB,-2.17041306179506e+000°)
3.22737121091898e+004	(2.90411091188416e+001dB,-2.24699118062327e+000°)
3.34118421087990e+004	(2.90410021016590e+001dB,-2.32626161736938e+000°)
3.45901081761659e+004	(2.90408879526710e+001dB,-2.40831911471448e+000°)
3.58099257066634e+004	(2.90407662186484e+001dB,-2.49326174744878e+000°)
3.70727600094743e+004	(2.90406364188984e+001dB,-2.58119104141539e+000°)
3.83801280677981e+004	(2.90404980428587e+001dB,-2.67221210006307e+000°)
3.97336003611313e+004	(2.90403505483973e+001dB,-2.76643373207078e+000°)
4.11348027518103e+004	(2.90401933599493e+001dB,-2.86396858485213e+000°)
4.25854184380830e+004	(2.90400258652195e+001dB,-2.96493328761380e+000°)
4.40871899760552e+004	(2.90398474134220e+001dB,-3.06944859098059e+000°)
4.56419213729411e+004	(2.90396573115825e+001dB,-3.17763952162489e+000°)
4.72514802541320e+004	(2.90394548218064e+001dB,-3.28963553467535e+000°)
4.89178001066863e+004	(2.90392391574157e+001dB,-3.40557067747917e+000°)
5.06428826019364e+004	(2.90390094791994e+001dB,-3.52558375504557e+000°)
5.24288000000015e+004	(2.90387648910238e+001dB,-3.64981850444765e+000°)
5.42776976390963e+004	(2.90385044351563e+001dB,-3.77842377445032e+000°)
5.61917965126244e+004	(2.90382270871508e+001dB,-3.91155371006460e+000°)
5.81733959371523e+004	(2.90379317501840e+001dB,-4.04936794630484e+000°)
6.02248763144703e+004	(2.90376172490478e+001dB,-4.19203180532162e+000°)
6.23487019910564e+004	(2.90372823233229e+001dB,-4.33971650360000e+000°)
6.45474242183798e+004	(2.90369256204847e+001dB,-4.49259936225680e+000°)
6.68236842175980e+004	(2.90365456879470e+001dB,-4.65086402793410e+000°)
6.91802163523319e+004	(2.90361409647880e+001dB,-4.81470069921690e+000°)
7.16198514133269e+004	(2.90357097728238e+001dB,-4.98430635980209e+000°)
7.41455200189487e+004	(2.90352503069118e+001dB,-5.15988501999370e+000°)
7.67602561355962e+004	(2.90347606245899e+001dB,-5.34164796851761e+000°)
7.94672007222627e+004	(2.90342386352576e+001dB,-5.52981402716213e+000°)
8.22696055036207e+004	(2.90336820881572e+001dB,-5.72460981985175e+000°)
8.51708368761661e+004	(2.90330885599785e+001dB,-5.92627004567184e+000°)
8.81743799521105e+004	(2.90324554411023e+001dB,-6.13503776781489e+000°)
9.12838427458823e+004	(2.90317799218323e+001dB,-6.35116470217238e+000°)
9.45029605082641e+004	(2.90310589766040e+001dB,-6.57491152707522e+000°)
9.78356002133728e+004	(2.90302893478286e+001dB,-6.80654819883339e+000°)
1.01285765203873e+005	(2.90294675286152e+001dB,-7.04635427415947e+000°)
1.04857600000003e+005	(2.90285897438216e+001dB,-7.29461925616639e+000°)
1.08555395278193e+005	(2.90276519304598e+001dB,-7.55164293894184e+000°)
1.12383593025249e+005	(2.90266497161825e+001dB,-7.81773577714774e+000°)
1.16346791874305e+005	(2.90255783962973e+001dB,-8.09321926039611e+000°)
1.20449752628941e+005	(2.90244329093248e+001dB,-8.37842630911763e+000°)
1.24697403982113e+005	(2.90232078102777e+001dB,-8.67370167982344e+000°)
1.29094848436760e+005	(2.90218972427135e+001dB,-8.97940238631099e+000°)
1.33647368435196e+005	(2.90204949075472e+001dB,-9.29589814240135e+000°)
1.38360432704664e+005	(2.90189940300134e+001dB,-9.62357181638706e+000°)
1.43239702826654e+005	(2.90173873243606e+001dB,-9.96281990221509e+000°)
1.48291040037898e+005	(2.90156669547799e+001dB,-1.03140530128117e+001°)
1.53520512271193e+005	(2.90138244937065e+001dB,-1.06776963908243e+001°)
1.58934401444526e+005	(2.90118508769754e+001dB,-1.10541904339784e+001°)
1.64539211007242e+005	(2.90097363543532e+001dB,-1.14439912492287e+001°)
1.70341673752332e+005	(2.90074704367416e+001dB,-1.18475712180827e+001°)
1.76348759904221e+005	(2.90050418385279e+001dB,-1.22654195897202e+001°)
1.82567685491765e+005	(2.90024384150988e+001dB,-1.26980430924846e+001°)
1.89005921016529e+005	(2.89996470948101e+001dB,-1.31459665692066e+001°)
1.95671200426746e+005	(2.89966538054981e+001dB,-1.36097336312283e+001°)
2.02571530407746e+005	(2.89934433941600e+001dB,-1.40899073391618e+001°)
2.09715200000007e+005	(2.89899995395844e+001dB,-1.45870709099337e+001°)
2.17110790556386e+005	(2.89863046576537e+001dB,-1.51018284362644e+001°)
2.24767186050498e+005	(2.89823397979644e+001dB,-1.56348056385495e+001°)
2.32693583748610e+005	(2.89780845311763e+001dB,-1.61866506367898e+001°)
2.40899505257882e+005	(2.89735168263085e+001dB,-1.67580347452921e+001°)
2.49394807964226e+005	(2.89686129165678e+001dB,-1.73496532916058e+001°)
2.58189696873520e+005	(2.89633471542426e+001dB,-1.79622264422051e+001°)
2.67294736870393e+005	(2.89576918500781e+001dB,-1.85965000734500e+001°)
2.76720865409328e+005	(2.89516171001754e+001dB,-1.92532466334859e+001°)
2.86479405653308e+005	(2.89450905960018e+001dB,-1.99332660233100e+001°)
2.96582080075796e+005	(2.89380774155544e+001dB,-2.06373865115005e+001°)
3.07041024542386e+005	(2.89305397977692e+001dB,-2.13664656137964e+001°)
3.17868802889052e+005	(2.89224368936734e+001dB,-2.21213910043360e+001°)
3.29078422014484e+005	(2.89137244949651e+001dB,-2.29030814144746e+001°)
3.40683347504665e+005	(2.89043547384154e+001dB,-2.37124874921221e+001°)
3.52697519808443e+005	(2.88942757806937e+001dB,-2.45505926689821e+001°)
3.65135370983530e+005	(2.88834314453433e+001dB,-2.54184139569025e+001°)
3.78011842033058e+005	(2.88717608346543e+001dB,-2.63170027149938e+001°)
3.91342400853492e+005	(2.88591979089202e+001dB,-2.72474453107285e+001°)
4.05143060815493e+005	(2.88456710245131e+001dB,-2.82108637185306e+001°)
4.19430400000014e+005	(2.88311024329746e+001dB,-2.92084159641166e+001°)
4.34221581112773e+005	(2.88154077340654e+001dB,-3.02412964387903e+001°)
4.49534372100997e+005	(2.87984952822972e+001dB,-3.13107360045119e+001°)
4.65387167497220e+005	(2.87802655437336e+001dB,-3.24180018709837e+001°)
4.81799010515764e+005	(2.87606103973304e+001dB,-3.35643972033802e+001°)
4.98789615928454e+005	(2.87394123861900e+001dB,-3.47512603369848e+001°)
5.16379393747041e+005	(2.87165439051071e+001dB,-3.59799636633779e+001°)
5.34589473740787e+005	(2.86918663346775e+001dB,-3.72519119666652e+001°)
5.53441730818658e+005	(2.86652291183605e+001dB,-3.85685401911052e+001°)
5.72958811306618e+005	(2.86364687767307e+001dB,-3.99313106052870e+001°)
5.93164160151592e+005	(2.86054078754888e+001dB,-4.13417091085280e+001°)
6.14082049084772e+005	(2.85718539422179e+001dB,-4.28012406856557e+001°)
6.35737605778104e+005	(2.85355983428353e+001dB,-4.43114238356607e+001°)
6.58156844028969e+005	(2.84964151309316e+001dB,-4.58737838335675e+001°)
6.81366695009332e+005	(2.84540598860456e+001dB,-4.74898446574899e+001°)
7.05395039616887e+005	(2.84082685605041e+001dB,-4.91611194676241e+001°)
7.30270741967062e+005	(2.83587563585799e+001dB,-5.08890994780843e+001°)
7.56023684066116e+005	(2.83052166904768e+001dB,-5.26752410116191e+001°)
7.82684801706986e+005	(2.82473202268506e+001dB,-5.45209507248691e+001°)
8.10286121630986e+005	(2.81847141190534e+001dB,-5.64275687453248e+001°)
8.38860800000028e+005	(2.81170214263579e+001dB,-5.83963497821850e+001°)
8.68443162225546e+005	(2.80438408250012e+001dB,-6.04284421078351e+001°)
8.99068744201995e+005	(2.79647466709382e+001dB,-6.25248644609123e+001°)
9.30774334994442e+005	(2.78792894931202e+001dB,-6.46864810457421e+001°)
9.63598021031530e+005	(2.77869970034760e+001dB,-6.69139748577547e+001°)
9.97579231856909e+005	(2.76873757171429e+001dB,-6.92078196637106e+001°)
1.00000000000000e+006	(2.76801215654596e+001dB,-6.93707257078463e+001°)
